employee_id,first_name,last_name,gender,age,department_id,job_title,employment_type,experience_years,joining_date,salary,bonus,manager_id,location,country,performance,training_hours,manager_rating,project_count,certification_count,status,readiness_score,leadership_score,technical_score,business_score,skill_gap_score,promotion_probability,attrition_probability,engagement_score,promotion_target,attrition_target,learning_priority
EMP09078,Teresa,Collins,Male,42,D017,Animator,Full-Time,16.1,2025-03-31,120516.88,15354.95,EMP09068,North Alexborough,Martinique,3.1,80,3.0,14,3,Active,85.61,56.6,71.82,52.64,16.74,71.1,12.51,4.0,0,0,Low
EMP09079,Angela,Simpson,Female,31,D018,Music tutor,Full-Time,9.6,2022-11-25,84570.16,14160.45,EMP09069,North Lesliestad,Estonia,3.4,102,2.6,7,4,Active,77.12,64.3,100.0,53.64,28.34,70.71,28.94,4.8,0,0,Low
EMP09080,Patricia,Lewis,Female,41,D002,Seismic interpreter,Full-Time,23.6,2017-05-08,146382.71,6739.59,EMP09070,South Kimberlyville,New Caledonia,2.3,106,2.5,5,4,Active,93.7,79.98,47.72,62.21,5.44,86.84,31.19,4.3,1,0,Low
EMP09081,Tracy,Harris,Female,41,D008,"Engineer, communications",Full-Time,20.5,2020-03-28,137469.96,12834.74,EMP09071,Adamview,Bhutan,2.8,63,3.0,12,1,Exited,77.67,59.75,61.85,50.55,17.06,68.71,79.04,2.7,0,1,Medium
EMP09082,Christina,Torres,Female,38,D007,"Scientist, physiological",Full-Time,18.7,2018-04-08,129016.14,17304.04,EMP09072,Hunterville,Brunei Darussalam,3.0,16,2.8,3,3,Active,71.4,88.32,65.98,67.71,19.9,79.86,6.24,3.5,1,0,Low
EMP09083,Allen,Garcia,Male,26,D003,"Designer, blown glass/stained glass",Full-Time,2.3,2024-05-15,97308.54,19424.71,EMP09073,Carlsonfort,North Macedonia,2.3,47,1.6,1,0,Exited,32.88,11.56,78.21,81.41,67.99,22.22,86.35,2.4,0,1,Low
EMP09084,Thomas,Jenkins,Female,28,D009,Warehouse manager,Full-Time,9.4,2019-10-01,103706.49,4082.82,EMP09074,Port Jeremiah,Mexico,2.8,94,2.9,7,3,Exited,62.15,61.48,80.73,53.53,42.58,61.82,94.19,1.0,0,1,High
EMP09085,Shaun,Jones,Male,32,D007,Counsellor,Contract,14.7,2020-05-11,98342.73,9295.76,EMP09075,Port Daniel,Christmas Island,4.5,116,5.0,12,4,Active,92.67,89.55,75.86,80.34,4.48,91.11,28.24,4.6,1,0,Medium
EMP09086,Charles,Williams,Female,42,D015,Building services engineer,Full-Time,18.8,2022-01-15,117774.62,3047.02,EMP09076,North Brandon,Hungary,2.5,110,3.3,2,1,Active,90.13,63.85,57.77,49.41,11.88,76.99,25.76,3.2,1,0,Medium
EMP09087,Edward,Smith,Male,35,D002,Museum/gallery curator,Full-Time,16.9,2017-10-31,146551.79,19701.79,EMP09077,North Joshuahaven,Somalia,4.6,1,4.2,11,2,Active,81.54,86.71,76.01,92.59,13.37,84.12,24.25,3.5,1,0,Low
EMP09088,Kevin,Bridges,Male,22,D013,Dancer,Full-Time,7.7,2020-01-21,83055.5,12883.57,EMP09078,North Gina,Sweden,3.3,83,3.3,7,1,Exited,64.34,66.44,61.96,47.93,29.88,65.39,96.61,1.3,0,1,Low
EMP09089,Lisa,Smith,Male,22,D007,Television floor manager,Full-Time,1.7,2025-01-06,61628.72,2003.08,EMP09079,Nicoleshire,Georgia,3.6,68,3.7,2,4,Active,57.39,52.64,84.65,53.44,42.86,55.02,28.54,3.5,0,0,Medium
EMP09090,David,Smith,Female,37,D019,"Scientist, clinical (histocompatibility and immunogenetics)",Full-Time,16.7,2020-02-09,125926.78,3251.81,EMP09080,Stevenborough,Cocos (Keeling) Islands,4.0,18,3.8,5,4,Active,76.97,74.47,78.66,77.36,23.89,75.72,26.03,5.0,1,0,Low
EMP09091,Kelly,Carter,Female,27,D020,Multimedia programmer,Full-Time,4.7,2026-04-22,105548.54,7282.14,EMP09081,Lake Paul,Gambia,2.5,61,1.5,4,4,Exited,58.81,29.12,82.8,67.26,43.69,43.96,98.47,2.8,0,1,Medium
EMP09092,Christina,Gonzalez,Male,43,D006,"Administrator, local government",Full-Time,21.4,2016-11-08,123783.4,705.22,EMP09082,Rebeccatown,Montenegro,3.4,82,2.7,7,3,Active,100.0,89.28,58.36,74.01,0.0,94.64,21.83,4.6,1,0,Low
EMP09093,Jason,Young,Female,40,D002,Information officer,Full-Time,20.0,2017-05-12,150418.53,3583.24,EMP09083,Walterstown,Belgium,2.9,104,2.5,7,0,Active,92.82,76.99,62.04,62.46,8.66,84.9,39.93,4.7,1,0,Medium
EMP09094,Kimberly,Richardson,Female,35,D001,Electrical engineer,Full-Time,6.2,2023-01-30,72411.7,13762.89,EMP09084,Johnsonbury,Ethiopia,2.8,61,2.8,6,0,Active,55.44,51.09,92.35,65.37,36.28,53.27,29.93,3.3,0,0,Medium
EMP09095,Michael,Choi,Female,37,D010,Radio producer,Full-Time,12.0,2020-02-05,69171.3,13396.77,EMP09085,Port Kathleen,Slovakia (Slovak Republic),3.4,41,2.9,6,4,Exited,63.09,47.13,79.25,49.48,27.09,55.11,87.45,2.1,0,1,Medium
EMP09096,Stephen,Gibson,Female,38,D004,"Runner, broadcasting/film/video",Full-Time,16.8,2018-07-27,121967.46,23254.65,EMP09086,New Crystal,Maldives,3.7,7,3.5,11,0,Exited,68.36,77.09,72.17,64.93,25.67,72.72,88.65,2.9,0,1,High
EMP09097,Melissa,Turner,Female,27,D001,Midwife,Full-Time,6.1,2021-07-13,69008.81,12764.69,EMP09087,East John,Grenada,3.8,62,4.3,13,2,Active,67.5,85.63,53.34,67.91,22.26,76.56,19.6,3.5,1,0,High
EMP09098,Rebecca,Williams,Male,31,D018,Research scientist (life sciences),Full-Time,16.4,2016-09-02,95847.29,4532.49,EMP09088,South Logan,Togo,4.4,71,5.0,8,1,Active,91.06,94.07,60.28,71.02,7.27,92.57,20.02,3.4,1,0,Medium
EMP09099,Ryan,Kennedy,Female,31,D018,Claims inspector/assessor,Contract,11.9,2020-09-05,136352.84,11492.36,EMP09089,Holdenmouth,Niger,2.1,48,2.3,9,2,Exited,53.43,61.56,56.91,58.87,41.18,57.49,80.85,2.1,0,1,Medium
EMP09100,Kyle,Daugherty,Male,34,D017,Barista,Full-Time,14.3,2022-03-21,126737.17,4082.59,EMP09090,West Cherylmouth,Iran,2.8,87,2.8,3,1,Active,70.96,74.97,65.59,61.26,24.33,72.96,24.12,4.4,0,0,Low
EMP09101,Misty,Thomas,Male,31,D018,Financial trader,Full-Time,9.9,2019-08-09,100752.01,6889.72,EMP09091,Lake Calvinside,Brazil,1.7,45,1.9,5,2,Exited,52.63,46.5,72.3,33.49,53.1,49.56,84.63,1.6,0,1,High
EMP09102,Nicholas,Becker,Male,30,D011,"Pharmacist, community",Full-Time,13.6,2023-03-23,102811.39,2040.44,EMP09092,Hernandezchester,Madagascar,2.7,115,3.2,10,4,Active,75.92,76.18,79.77,85.96,29.78,76.05,36.95,4.4,1,0,High
EMP09103,Brian,Shelton,Female,29,D010,"Engineer, aeronautical",Full-Time,6.2,2020-06-23,83877.03,2710.23,EMP09093,Wardmouth,Nicaragua,2.7,25,2.3,4,4,Exited,52.02,44.56,53.06,62.24,48.7,48.29,91.91,1.7,0,1,High
EMP09104,Andrea,Carlson,Female,26,D002,"Administrator, charities/voluntary organisations",Part-Time,7.4,2022-12-01,83852.98,4813.96,EMP09094,Sullivanmouth,French Polynesia,3.9,19,4.3,1,1,Active,58.57,78.57,68.8,77.67,31.75,68.57,15.21,4.0,0,0,Medium
EMP09105,John,Howard,Male,27,D009,Media buyer,Full-Time,11.1,2023-06-06,139808.68,9047.7,EMP09095,Martineztown,Switzerland,2.9,56,2.8,12,1,Active,61.12,58.61,79.42,76.68,42.26,59.87,12.12,4.1,0,0,Medium
EMP09106,Karen,Fischer,Female,40,D005,Mudlogger,Full-Time,15.5,2017-05-09,106996.35,16260.63,EMP09096,Lisahaven,Iraq,4.0,81,3.7,1,3,Active,83.35,67.73,64.66,67.13,13.27,75.54,9.99,4.4,1,0,High
EMP09107,Noah,Cowan,Female,33,D011,"Therapist, sports",Full-Time,11.0,2019-03-30,98573.93,5234.82,EMP09097,New Tyler,Gibraltar,3.2,93,3.5,14,1,Exited,72.97,72.62,52.94,73.06,25.94,72.79,76.2,1.7,0,1,Medium
EMP09108,Carl,Marshall,Male,32,D004,"Lecturer, further education",Full-Time,11.6,2019-01-01,114672.81,16229.49,EMP09098,North Philipchester,Palau,4.0,12,3.8,13,3,Exited,62.67,74.69,75.64,67.61,32.59,68.68,82.22,2.0,0,1,Low
EMP09109,Brenda,Sandoval,Male,36,D018,Pathologist,Full-Time,19.9,2020-10-11,153703.64,7539.21,EMP09099,East Christina,Somalia,4.4,63,4.8,8,3,Active,96.95,100.0,83.49,43.35,9.34,98.47,31.05,4.7,1,0,Low
EMP09110,Karen,Burns,Male,41,D014,"Editor, commissioning",Full-Time,15.8,2020-12-25,155160.11,20894.94,EMP09100,Romeroside,Martinique,3.9,59,3.3,5,0,Active,80.04,88.47,95.72,56.32,30.34,84.26,6.73,4.4,1,0,Low
EMP09111,Jill,Norton,Female,35,D004,Interpreter,Full-Time,11.4,2023-10-14,98198.14,1152.06,EMP09101,Gomezport,Guadeloupe,4.3,72,3.8,13,3,Active,78.74,78.43,70.88,69.45,32.02,78.59,12.87,4.0,1,0,High
EMP09112,Dawn,Jones,Male,26,D007,Animal nutritionist,Full-Time,2.3,2026-04-19,113102.74,16105.75,EMP09102,South Steven,Equatorial Guinea,4.0,49,4.3,12,4,Active,48.72,78.91,81.98,60.55,50.44,63.82,6.2,4.4,0,0,Low
EMP09113,Patricia,Mills,Male,25,D009,Television camera operator,Full-Time,4.9,2021-11-10,84408.02,5608.16,EMP09103,South Karashire,Saint Martin,3.2,110,3.5,12,1,Active,76.94,54.98,81.28,75.77,27.5,65.96,38.45,4.9,0,0,Medium
EMP09114,Cynthia,Duran,Female,36,D020,Music therapist,Full-Time,15.2,2020-01-29,81557.42,12306.37,EMP09104,Hardintown,Kazakhstan,2.5,65,2.5,2,2,Exited,65.57,69.23,92.19,92.71,36.4,67.4,84.6,2.0,0,1,Low
EMP09115,Michael,Vance,Female,35,D002,Visual merchandiser,Full-Time,14.9,2021-03-24,118348.84,12896.19,EMP09105,East Alexandriaport,Czech Republic,3.7,56,3.4,11,2,Active,84.05,71.89,92.23,65.44,14.3,77.97,15.27,4.7,1,0,Medium
EMP09116,Katherine,Hansen,Male,33,D017,Hydrologist,Full-Time,11.5,2023-07-21,101923.73,2372.69,EMP09106,West Jamieside,Swaziland,3.6,13,4.3,11,3,Active,64.36,84.37,71.01,84.98,29.83,74.36,16.22,4.8,0,0,Low
EMP09117,Danielle,Perkins,Male,35,D001,"Buyer, retail",Full-Time,12.3,2016-10-06,115277.44,21976.11,EMP09107,North Michaelborough,Niger,2.0,7,2.3,6,4,Exited,55.42,49.11,73.48,51.78,42.3,52.27,96.85,2.3,0,1,Low
EMP09118,Todd,Crawford,Female,41,D008,Counselling psychologist,Contract,12.2,2023-09-01,100009.77,7798.95,EMP09108,West Tamaratown,Micronesia,3.5,84,4.1,4,1,Active,73.66,82.82,66.83,76.53,31.93,78.24,26.02,3.3,1,0,High
EMP09119,Samuel,Spencer,Female,33,D013,"Engineer, site",Full-Time,12.4,2023-08-18,133864.15,20594.72,EMP09109,Port Michaelside,Vietnam,4.1,95,3.7,4,0,Active,87.7,73.09,100.0,51.79,6.47,80.39,14.78,3.6,1,0,Medium
EMP09120,Melissa,Sweeney,Female,25,D003,"Investment banker, operational",Contract,5.1,2023-01-03,78912.16,1552.77,EMP09110,West Ellen,Montenegro,4.0,4,4.3,14,0,Active,52.87,78.89,86.17,72.72,50.71,65.88,19.87,4.1,0,0,Low
EMP09121,Jose,Gibson,Male,36,D010,Dispensing optician,Contract,15.4,2021-04-27,97475.64,11556.57,EMP09111,Gracemouth,Dominican Republic,3.3,115,2.7,8,2,Active,97.22,74.25,61.74,80.87,2.28,85.73,20.91,3.4,1,0,Low
EMP09122,Christopher,Henderson,Male,35,D015,Sports development officer,Full-Time,10.6,2019-10-25,69328.91,8983.57,EMP09112,Kristimouth,Pakistan,3.1,0,2.8,4,0,Exited,45.24,40.03,85.2,63.13,52.78,42.63,88.79,2.3,0,1,High
EMP09123,Cathy,Moss,Male,28,D016,Seismic interpreter,Full-Time,2.5,2024-11-23,69751.6,6655.06,EMP09113,Raymondview,American Samoa,4.4,48,3.9,5,0,Active,60.08,58.52,88.17,58.43,39.27,59.3,39.32,4.6,0,0,Low
EMP09124,Anthony,Hardin,Female,29,D001,Sports coach,Full-Time,9.1,2020-11-25,140805.7,13546.97,EMP09114,Lake Scotthaven,Belize,4.2,97,2.9,10,1,Exited,83.53,54.96,68.81,52.73,22.05,69.25,93.71,2.0,0,1,Low
EMP09125,Sara,Hancock,Male,35,D006,Volunteer coordinator,Full-Time,13.6,2016-10-07,130558.89,6116.21,EMP09115,Jefferymouth,Japan,2.4,10,1.3,10,3,Exited,49.57,52.15,66.31,84.99,51.48,50.86,98.9,1.4,0,1,Low
EMP09126,Tanya,Robinson,Female,34,D008,Television floor manager,Full-Time,11.1,2023-04-27,85047.77,1412.92,EMP09116,Johnsonhaven,British Indian Ocean Territory (Chagos Archipelago),3.5,86,2.7,12,4,Active,77.62,50.63,57.86,60.88,21.89,64.13,33.71,4.9,0,0,Medium
EMP09127,Samantha,Castillo,Male,39,D014,Accommodation manager,Part-Time,17.1,2017-04-20,127711.01,20393.23,EMP09117,East Kimberly,Christmas Island,3.6,77,5.0,2,1,Active,76.87,100.0,89.01,65.63,12.98,88.43,28.67,4.5,1,0,High
EMP09128,Amy,Douglas,Male,25,D006,Sports therapist,Full-Time,11.3,2024-03-25,93129.13,17173.77,EMP09118,Sheltonhaven,Zimbabwe,2.8,104,2.3,5,2,Exited,62.97,52.4,46.24,63.93,47.84,57.68,83.99,2.5,0,1,High
EMP09129,Aaron,Anderson,Male,42,D005,"Scientist, audiological",Full-Time,18.8,2018-10-13,136149.62,26457.2,EMP09119,Lake Patrickstad,Latvia,4.0,47,4.2,14,0,Active,91.46,100.0,88.52,76.8,11.03,95.73,31.61,3.4,1,0,Medium
EMP09130,Harold,Lewis,Female,40,D008,"Scientist, physiological",Full-Time,16.2,2020-05-20,130614.12,6598.86,EMP09120,Lake Lisa,Venezuela,3.8,12,4.3,13,4,Active,70.06,80.66,56.28,40.89,34.38,75.36,5.64,3.2,1,0,High
EMP09131,Laurie,Herrera,Female,36,D011,Music therapist,Full-Time,9.0,2017-10-16,96608.2,9569.38,EMP09121,West Emily,New Caledonia,4.0,98,3.1,4,1,Active,79.8,70.83,82.37,73.53,25.48,75.31,8.82,4.2,1,0,Low
EMP09132,Matthew,Patel,Female,42,D016,Airline pilot,Contract,19.6,2018-07-15,128871.19,18375.01,EMP09122,Hodgesshire,Cambodia,3.6,3,3.5,1,1,Exited,74.57,67.43,49.8,97.71,25.89,71.0,78.53,2.7,0,1,Medium
EMP09133,Jessica,Berry,Female,43,D019,"Scientist, water quality",Part-Time,19.4,2018-07-21,121379.98,4013.19,EMP09123,Port Grace,French Southern Territories,4.3,26,4.2,11,1,Active,91.94,81.75,70.72,83.36,0.09,86.85,16.41,4.5,1,0,Low
EMP09134,Tiffany,Mendez,Male,35,D013,Broadcast presenter,Full-Time,12.7,2019-04-18,109830.13,17868.84,EMP09124,West Kathleenburgh,Cocos (Keeling) Islands,3.2,46,3.7,12,3,Exited,66.83,78.81,70.61,99.45,29.92,72.82,95.8,2.5,0,1,High
EMP09135,Marie,Day,Female,25,D007,"Chemist, analytical",Full-Time,2.2,2024-11-25,48793.65,1205.35,EMP09125,Ashleyshire,Honduras,2.5,94,1.9,3,4,Exited,52.52,42.57,71.18,52.55,37.73,47.55,78.89,2.7,0,1,Medium
EMP09136,Kimberly,Marsh,Male,44,D007,"Accountant, chartered certified",Contract,22.2,2017-09-21,109541.46,3021.57,EMP09126,West Joycetown,Bulgaria,2.7,40,2.9,8,4,Exited,64.57,64.83,78.1,77.19,36.84,64.7,92.74,1.5,0,1,Low
EMP09137,Joseph,Williams,Male,34,D007,Psychiatrist,Full-Time,16.3,2019-09-17,99841.17,19685.12,EMP09127,New Sarahshire,United States Minor Outlying Islands,2.4,33,2.2,13,0,Exited,58.81,62.6,81.93,79.65,48.13,60.71,70.14,1.9,0,1,Low
EMP09138,Keith,Hunter,Male,22,D002,Child psychotherapist,Full-Time,4.7,2025-09-22,108386.69,12011.23,EMP09128,Jessicaside,Malaysia,3.6,56,3.0,6,4,Active,49.59,53.87,41.18,32.55,46.08,51.73,35.97,4.6,0,0,Medium
EMP09139,Frances,Walker,Non-Binary,28,D018,Heritage manager,Full-Time,9.1,2022-02-28,103144.28,9393.21,EMP09129,Lake Julieport,Thailand,4.6,57,4.5,5,4,Active,67.23,72.18,76.46,49.45,31.15,69.71,23.46,4.0,0,0,Low
EMP09140,Nancy,Hill,Female,37,D001,"Therapist, occupational",Full-Time,9.7,2019-06-09,87838.67,1509.54,EMP09130,Lake Jacob,Belgium,4.4,109,4.5,4,3,Active,86.22,82.78,54.74,44.86,15.12,84.5,14.53,3.4,1,0,Low
EMP09141,Reginald,Wilson,Female,44,D014,Ecologist,Full-Time,17.0,2020-12-14,132388.89,16166.04,EMP09131,Pamelastad,Bahrain,2.1,57,2.4,3,2,Exited,75.35,60.74,85.09,53.09,27.0,68.05,75.65,2.1,0,1,Medium
EMP09142,Donald,King,Female,31,D016,"Engineer, energy",Full-Time,7.0,2023-05-14,113095.34,7703.96,EMP09132,Josephbury,Sweden,1.4,38,2.0,8,4,Exited,29.93,43.2,53.42,70.65,64.88,36.57,72.52,2.1,0,1,Medium
EMP09143,Amanda,Peterson,Female,36,D004,Office manager,Full-Time,14.1,2021-06-08,98560.67,18282.21,EMP09133,Debramouth,Gibraltar,3.5,14,3.2,11,4,Exited,67.72,79.78,83.66,63.77,22.59,73.75,78.53,1.8,0,1,Medium
EMP09144,Amanda,Mason,Male,37,D018,Agricultural engineer,Contract,11.6,2025-09-18,119290.49,1886.25,EMP09134,Crystalburgh,Syrian Arab Republic,3.3,64,3.0,14,3,Active,59.46,49.89,91.1,52.21,42.91,54.67,20.34,3.3,0,0,Medium
EMP09145,Ashley,Noble,Female,43,D010,Financial risk analyst,Full-Time,17.7,2021-06-18,185959.7,21805.38,EMP09135,New Richard,Tanzania,4.5,69,4.7,12,2,Active,93.23,100.0,79.38,87.56,2.51,96.62,28.93,4.7,1,0,Medium
EMP09146,Kevin,Stokes,Female,32,D019,Patent attorney,Full-Time,9.1,2021-06-08,86907.76,13992.87,EMP09136,Douglasbury,Angola,3.2,73,3.0,9,4,Exited,64.03,64.17,41.87,80.16,23.91,64.1,81.6,2.5,0,1,Medium
EMP09147,Kari,Miller,Male,31,D011,Sales promotion account executive,Full-Time,11.6,2026-04-16,116306.39,19734.58,EMP09137,North Terri,Kiribati,3.4,19,3.5,7,1,Active,66.0,71.44,69.55,66.92,27.71,68.72,34.65,3.4,0,0,Medium
EMP09148,Sue,Doyle,Female,37,D015,Air traffic controller,Full-Time,13.4,2021-01-14,97779.68,16870.01,EMP09138,Moorefurt,British Indian Ocean Territory (Chagos Archipelago),3.8,117,4.2,2,0,Active,92.74,78.68,61.85,51.53,6.84,85.71,18.48,4.0,1,0,Low
EMP09149,Carl,Bryant,Male,44,D017,"Runner, broadcasting/film/video",Contract,22.4,2018-06-09,136660.15,24161.35,EMP09139,Derekton,Italy,3.6,89,3.0,11,0,Active,100.0,84.19,63.89,66.81,0.0,92.1,14.95,4.5,1,0,Medium
EMP09150,Sara,Ramsey,Female,45,D016,"Lecturer, further education",Full-Time,16.5,2018-08-15,130002.86,19159.41,EMP09140,Lake Stephenmouth,Martinique,3.3,67,2.6,11,4,Exited,88.37,60.06,60.18,76.89,12.0,74.21,80.9,2.8,0,1,Medium
EMP09151,Joshua,Ramirez,Male,31,D015,"Surveyor, insurance",Full-Time,12.6,2023-04-23,149113.82,15042.12,EMP09141,North Jamesstad,Montenegro,4.3,98,3.4,4,0,Active,85.55,92.98,86.21,63.41,16.47,89.27,17.41,3.2,1,0,Low
EMP09152,Jessica,Ryan,Male,30,D005,Risk analyst,Full-Time,8.7,2020-01-11,99467.38,12901.53,EMP09142,Johnsonport,Swaziland,2.7,92,3.3,10,1,Exited,68.2,67.81,90.06,87.31,40.39,68.0,97.16,2.7,0,1,High
EMP09153,Heather,Roach,Female,41,D007,Historic buildings inspector/conservation officer,Full-Time,19.8,2018-01-23,103736.56,5670.55,EMP09143,Laurenland,Brunei Darussalam,3.7,90,4.0,13,1,Active,96.19,90.0,54.26,73.56,7.52,93.09,36.71,3.8,1,0,Medium
EMP09154,Nathaniel,Johnson,Male,29,D017,Games developer,Full-Time,11.6,2026-01-11,102525.32,2958.73,EMP09144,Williamberg,Costa Rica,4.2,113,4.2,13,4,Active,81.19,87.67,55.02,61.33,31.87,84.43,36.31,3.5,1,0,Medium
EMP09155,Timothy,Nixon,Female,27,D001,Glass blower/designer,Full-Time,3.5,2025-01-23,68008.42,826.68,EMP09145,Karlatown,Cameroon,3.8,68,4.3,6,0,Active,58.42,85.93,47.92,42.5,41.96,72.17,30.46,3.2,0,0,Medium
EMP09156,Betty,Riley,Male,43,D013,"Engineer, manufacturing systems",Full-Time,18.9,2020-01-03,79175.81,4865.0,EMP09146,West Christina,Singapore,5.0,94,5.0,1,2,Active,100.0,87.98,67.49,70.35,0.0,93.99,20.39,4.5,1,0,Medium
EMP09157,James,Powell,Female,34,D015,Ranger/warden,Full-Time,11.0,2018-10-02,88462.67,6033.16,EMP09147,Nicolemouth,Senegal,2.8,98,2.2,7,1,Exited,76.83,44.76,61.64,67.32,32.91,60.79,96.83,2.8,0,1,High
EMP09158,Michael,Collins,Female,33,D006,Contractor,Part-Time,9.4,2025-05-29,118077.13,3031.97,EMP09148,Clarkbury,British Indian Ocean Territory (Chagos Archipelago),3.2,101,3.1,9,0,Active,76.51,74.17,44.8,68.68,9.23,75.34,28.77,4.8,1,0,Medium
EMP09159,Danny,Byrd,Male,41,D007,"Clinical scientist, histocompatibility and immunogenetics",Part-Time,19.3,2017-03-13,160900.2,1150.62,EMP09149,Adamsfurt,Ukraine,3.1,105,2.4,8,4,Exited,80.36,78.18,100.0,56.29,18.7,79.27,84.33,1.6,1,1,Low
EMP09160,Heather,Wright,Male,27,D014,"Engineer, civil (contracting)",Full-Time,5.2,2024-07-26,92597.41,1361.95,EMP09150,New Michaelton,Libyan Arab Jamahiriya,3.9,83,4.8,6,0,Active,66.22,84.49,56.21,60.45,38.3,75.36,21.74,4.3,1,0,High
EMP09161,Brianna,Schultz,Male,36,D012,Early years teacher,Full-Time,12.3,2024-09-26,79287.29,7184.62,EMP09151,Lake Phillip,Bouvet Island (Bouvetoya),3.5,2,4.3,11,0,Active,61.84,87.69,80.38,82.36,34.49,74.77,24.57,3.9,0,0,High
EMP09162,Alicia,Rodriguez,Female,29,D002,Plant breeder/geneticist,Full-Time,9.2,2018-06-14,96731.17,1385.72,EMP09152,Laurashire,Belize,3.5,105,3.7,2,1,Exited,74.55,58.61,88.55,85.34,25.7,66.58,95.71,1.6,0,1,Medium
EMP09163,Steven,Walter,Male,40,D008,"Research officer, trade union",Part-Time,14.4,2018-06-27,88972.96,5141.61,EMP09153,West Katherinebury,Fiji,2.8,100,3.2,10,3,Exited,75.16,63.3,51.58,52.55,19.2,69.23,90.77,2.6,0,1,Medium
EMP09164,Madison,Ballard,Male,32,D014,Research scientist (life sciences),Full-Time,10.1,2020-06-24,102535.44,10688.52,EMP09154,Jeffshire,Honduras,2.9,30,2.5,13,2,Exited,56.4,55.79,68.81,54.11,51.31,56.1,91.9,2.0,0,1,High
EMP09165,Jason,Hicks,Female,27,D019,Pension scheme manager,Full-Time,10.4,2017-03-28,89602.37,10854.92,EMP09155,Staceymouth,Vanuatu,2.3,25,3.1,5,4,Exited,54.43,54.48,99.74,62.27,40.63,54.46,93.35,1.5,0,1,Medium
EMP09166,Dennis,Harvey,Female,25,D011,"Engineer, petroleum",Full-Time,6.8,2023-03-12,104625.08,9126.88,EMP09156,Guzmanville,Kyrgyz Republic,3.2,22,2.9,13,1,Active,59.45,68.04,67.78,80.38,34.56,63.74,23.14,4.4,0,0,Low
EMP09167,Haley,Meadows,Male,38,D020,"Surveyor, land/geomatics",Contract,20.5,2019-09-24,126869.49,24639.58,EMP09157,Davilatown,Ghana,3.9,12,3.8,11,4,Active,82.17,84.81,76.7,74.36,20.52,83.49,37.31,3.7,1,0,High
EMP09168,Keith,Rodriguez,Male,42,D008,Environmental manager,Full-Time,22.4,2018-01-05,149908.41,25591.68,EMP09158,Brownchester,Cote d'Ivoire,3.2,42,2.2,11,1,Exited,84.09,68.19,83.31,77.12,11.28,76.14,75.09,2.1,1,1,Medium
EMP09169,Brandy,Rollins,Female,39,D018,"Buyer, industrial",Full-Time,15.1,2017-09-26,130913.03,15774.69,EMP09159,Montgomeryhaven,Antigua and Barbuda,2.9,68,2.8,12,0,Exited,75.07,73.28,72.26,57.93,23.92,74.18,70.55,1.9,0,1,Medium
EMP09170,Justin,Walsh,Male,42,D020,Theatre manager,Full-Time,18.5,2020-09-14,143232.55,5549.23,EMP09160,South James,Bermuda,3.3,59,3.2,5,0,Active,94.22,73.14,49.13,56.92,4.03,83.68,36.0,4.9,1,0,High
EMP09171,Scott,Allen,Male,28,D005,Call centre manager,Full-Time,6.8,2024-01-03,110750.88,13822.51,EMP09161,Port Brandon,Yemen,3.1,32,3.1,14,0,Active,52.86,41.44,72.5,64.92,47.18,47.15,18.8,3.3,0,0,Low
EMP09172,Debra,Myers,Male,34,D008,Retail merchandiser,Full-Time,12.8,2022-11-25,141081.86,1185.02,EMP09162,Patriciaburgh,Germany,2.3,99,2.2,5,0,Exited,60.32,69.15,73.57,38.41,41.43,64.74,97.05,1.1,0,1,High
EMP09173,Roger,Taylor,Female,24,D017,Automotive engineer,Full-Time,3.3,2024-01-17,130405.11,1260.5,EMP09163,Starkborough,Slovakia (Slovak Republic),3.5,53,3.6,1,3,Active,43.87,55.52,55.39,78.1,56.49,49.69,14.13,3.5,0,0,Low
EMP09174,Willie,Ward,Female,40,D003,Industrial buyer,Full-Time,12.2,2019-01-08,71053.98,8401.55,EMP09164,Campbellside,Libyan Arab Jamahiriya,3.4,69,3.3,13,1,Exited,71.81,71.99,71.8,90.71,25.02,71.9,98.34,1.1,0,1,Low
EMP09175,Brett,Ramirez,Male,30,D008,"Exhibitions officer, museum/gallery",Full-Time,8.8,2024-02-10,45587.83,7094.69,EMP09165,North Amandaview,Azerbaijan,3.7,116,3.2,6,1,Active,77.62,75.06,25.88,56.74,18.43,76.34,13.82,3.8,1,0,Medium
EMP09176,Allison,Torres,Female,43,D006,Science writer,Full-Time,18.8,2017-04-16,81505.33,13316.8,EMP09166,Fergusontown,Greenland,3.0,89,2.7,7,3,Active,88.21,62.88,69.23,60.25,6.25,75.55,19.87,5.0,1,0,Low
EMP09177,Nathaniel,Lee,Male,34,D001,Human resources officer,Full-Time,6.8,2025-02-27,72077.96,2083.48,EMP09167,Edwardville,Guinea,3.3,99,2.1,12,2,Exited,65.73,33.22,63.24,64.69,31.32,49.47,93.77,3.0,0,1,High
EMP09178,Brett,Young,Female,33,D004,Financial adviser,Full-Time,13.5,2019-10-22,98341.51,6011.39,EMP09168,Keithshire,Kiribati,3.9,99,4.0,13,0,Active,81.15,83.82,69.64,54.07,22.42,82.49,36.53,4.0,1,0,High
